Student ID,Student Full Name,Department Name/Code,Joining Year,Graduation Year,Contact Email,Contact Phone Number,Date of Birth,Student Address,Student City,Academic Score %,Attendance %,Got Job Offer in Campus Placement,Job Offered by Company,Starting Campus Offer Value,Notes
1123,Lakshay Dara,Computer Science Engineering (CSE),2018,2022,lakshaydara6@gmail.com,9.10478E+11,13-08-2003,"14, Bakshi Circle, Pimpri-Chinchwad-972033",Amaravati,75.3,84.4,Yes,Wipro,2261407,Got job in campus placement
1124,Jivika Gopal,Computer Science Engineering (CSE),2016,2020,jivikagopal38@gmail.com,5579062067,26-01-2003,"H.No. 12, Kulkarni Zila, Bangalore 519060",Tirupati,89.2,84.5,Yes,Infosys,2241812,Got job in campus placement
1125,Tanya Kar,Computer Science Engineering (CSE),2019,2023,tanyakar58@gmail.com,9.19324E+11,06-10-2000,"H.No. 93, Uppal Circle, Malda 746137",Amravati,80,95.9,Yes,Infosys,2354389,Got job in campus placement
1126,Tiya Saraf,Computer Science Engineering (CSE),2017,2021,tiyasaraf84@gmail.com,9.10849E+11,08-07-1999,"96/81, Soman Street, Ujjain-125596",Moradabad,80,89.3,Yes,Infosys,2396610,Got job in campus placement
1127,Rhea Varma,Computer Science Engineering (CSE),2016,2020,rheavarma65@gmail.com,7024148294,28-11-1997,"H.No. 57, Raja Zila, Dharmavaram 409695",Kirari Suleman Nagar,94,98.9,Yes,Zoho Corporation,2232569,Got job in campus placement
1128,Fateh Bhasin,Computer Science Engineering (CSE),2016,2020,fatehbhasin43@gmail.com,7625017851,24-02-1999,"39/287, Ghose Marg, Moradabad-835140",Pondicherry,91.8,92.6,Yes,Infosys,2297753,Got job in campus placement
1129,Samar Gopal,Computer Science Engineering (CSE),2018,2022,samargopal59@gmail.com,9.14206E+11,26-03-2002,"H.No. 350, Kaul Marg, Phusro-049845",Kozhikode,81.6,88.4,No,,,No special remarks
1130,Manikya Vora,Computer Science Engineering (CSE),2019,2023,manikyavora78@gmail.com,9794109894,14-08-2001,"45/492, Khalsa Ganj, Gorakhpur-603921",Gaya,77.1,97.7,No,,,No special remarks
1131,Samarth Walia,Computer Science Engineering (CSE),2017,2021,samarthwalia43@gmail.com,7463683259,24-10-2000,"898, Sinha Chowk, Berhampore-069512",Asansol,88.5,99.4,No,,,No special remarks
1132,Eshani Goswami,Computer Science Engineering (CSE),2018,2022,eshanigoswami13@gmail.com,9.16223E+11,24-08-2000,"03/59, Lanka Nagar, Meerut 513221",Adoni,82.8,90.7,Yes,Infosys,2294442,Got job in campus placement
1133,Ira Kunda,Computer Science Engineering (CSE),2018,2022,irakunda6@gmail.com,9.10129E+11,17-10-1997,"71/284, Ravel Chowk, Kanpur-740775",Vadodara,79.3,95.7,Yes,Zoho Corporation,2270941,Got job in campus placement
1134,Jhanvi Sehgal,Computer Science Engineering (CSE),2018,2022,jhanvisehgal97@gmail.com,4499124741,24-07-2000,"39, Kumer Nagar, Guna-739996",Haldia,83.4,88.1,No,,,No special remarks
1135,Anvi Shankar,Computer Science Engineering (CSE),2018,2022,anvishankar71@gmail.com,5927238053,27-03-2000,"41, Balay Circle, Ambattur-841638",Mau,82.4,97.5,No,,,No special remarks
1136,Ojas Sethi,Computer Science Engineering (CSE),2016,2020,ojassethi10@gmail.com,9.11063E+11,04-08-1999,"67, Sane Ganj, Ramagundam-751104",Tirupati,78.3,93.4,Yes,Zoho Corporation,2329016,Got job in campus placement
1137,Emir Ratti,Computer Science Engineering (CSE),2017,2021,emirratti41@gmail.com,7539478789,04-08-2001,"26, Biswas Chowk, Mumbai-323411",Sambhal,82.6,83.4,No,,,No special remarks
1138,Ivan Kamdar,Computer Science Engineering (CSE),2016,2020,ivankamdar72@gmail.com,9.11956E+11,16-07-1998,"H.No. 467, Sood Street, Srikakulam 630694",Lucknow,79.3,88.6,Yes,TCS,2392613,Got job in campus placement
1139,Himmat Lal,Computer Science Engineering (CSE),2017,2021,himmatlal75@gmail.com,5574991798,07-04-1998,"42/62, Bath Path, Howrah-429544",Vijayawada,92.9,82.3,Yes,TCS,2339781,Got job in campus placement
1140,Hrishita Sandal,Computer Science Engineering (CSE),2019,2023,hrishitasandal7@gmail.com,9231782342,10-09-2001,"41/90, Mane Road, Allahabad 788466",Raipur,90.8,90.3,Yes,TCS,2336759,Got job in campus placement
1141,Vidur Mani,Computer Science Engineering (CSE),2017,2021,vidurmani69@gmail.com,9.10555E+11,01-04-1998,"586, Chaudhry, Kishanganj-397876",Proddatur,92.3,88.5,No,,,No special remarks
1142,Bhavin Anand,Computer Science Engineering (CSE),2017,2021,bhavinanand84@gmail.com,9.12913E+11,29-05-1999,"51/149, Deshmukh Street, Kadapa-256589",Purnia,92.3,94.2,Yes,Infosys,2313070,Got job in campus placement
1143,Ojas Sachdev,Computer Science Engineering (CSE),2019,2023,ojassachdev83@gmail.com,9.11514E+11,06-09-2003,"61/80, Venkatesh Path, Tumkur-046502",Dehri,78.5,82.4,No,,,No special remarks
1144,Anika Sanghvi,Computer Science Engineering (CSE),2018,2022,anikasanghvi75@gmail.com,9.14065E+11,20-12-1999,"H.No. 23, Dugal Nagar, Hosur-529397",Tiruvottiyur,88.8,85.7,No,,,No special remarks
1145,Parinaaz Kadakia,Computer Science Engineering (CSE),2016,2020,parinaazkadakia98@gmail.com,9.19689E+11,03-05-2001,"71, Golla Circle, Nangloi Jat-434019",Thoothukudi,87.8,84.1,Yes,TCS,2212545,Got job in campus placement
1146,Rohan Ray,Computer Science Engineering (CSE),2018,2022,rohanray90@gmail.com,9.12158E+11,23-11-1998,"486, Chawla Chowk, Latur-492496",Mango,80.1,94.6,No,,,No special remarks
1147,Nehmat Rajagopal,Computer Science Engineering (CSE),2016,2020,nehmatrajagopal63@gmail.com,7757640948,30-07-1999,"H.No. 12, Gaba Zila, Rampur 960419",Purnia,95,98.7,No,,,No special remarks
1148,Zaina Acharya,Computer Science Engineering (CSE),2017,2021,zainaacharya61@gmail.com,9834931655,25-02-1999,"H.No. 097, Arora Zila, Thiruvananthapuram 036339",Amroha,75.5,80.7,No,,,No special remarks
1149,Lagan Bala,Computer Science Engineering (CSE),2016,2020,laganbala57@gmail.com,5414898074,08-04-2001,"961, Hayre Circle, Jaipur-516364",Salem,90.9,90.8,No,,,No special remarks
1150,Tushar Dash,Computer Science Engineering (CSE),2019,2023,tushardash25@gmail.com,8046041124,05-03-1999,"H.No. 92, Hegde Nagar, Bilaspur 514756",Jaipur,77.8,87.8,No,,,No special remarks
1151,Renee Singhal,Computer Science Engineering (CSE),2018,2022,reneesinghal40@gmail.com,7670747515,10-07-2001,"H.No. 69, Butala Street, Solapur-786906",Bhind,76.7,97.4,No,,,No special remarks
1152,Elakshi Vohra,Computer Science Engineering (CSE),2018,2022,elakshivohra24@gmail.com,6179991011,23-10-2000,"03/069, Buch Chowk, Maheshtala-257124",Khora ,94.8,87.1,No,,,No special remarks
1153,Biju Yadav,Computer Science Engineering (CSE),2017,2021,bijuyadav32@gmail.com,1617602434,26-09-1998,"H.No. 02, Magar, Udupi 864934",Sirsa,87.2,82.6,No,,,No special remarks
1154,Neelofar Toor,Computer Science Engineering (CSE),2018,2022,neelofartoor2@gmail.com,807273812,26-01-2002,"46, Kade Nagar, Maheshtala 967888",Bihar Sharif,77,81.3,No,,,No special remarks
1155,Purab Jhaveri,Computer Science Engineering (CSE),2017,2021,purabjhaveri82@gmail.com,7619758905,18-07-2003,"H.No. 65, Tak Road, Ahmednagar 776758",Hospet,93.2,83.9,No,,,No special remarks
1156,Devansh Bali,Computer Science Engineering (CSE),2018,2022,devanshbali54@gmail.com,5089464837,17-04-1999,"32, Vig Ganj, Guntur-514291",Siwan,88.7,92,Yes,Zoho Corporation,2341081,Got job in campus placement
1157,Sara Divan,Computer Science Engineering (CSE),2019,2023,saradivan47@gmail.com,9.14379E+11,20-02-2002,"62/41, Swamy Zila, Gandhidham-341143",Jorhat,79.4,89.4,Yes,Zoho Corporation,2403097,Got job in campus placement
1158,Oorja Sibal,Computer Science Engineering (CSE),2016,2020,oorjasibal82@gmail.com,9.1075E+11,10-01-2001,"13/88, Sidhu Path, Parbhani-843328",Haldia,90.3,85.1,No,,,No special remarks
1159,Manikya Salvi,Computer Science Engineering (CSE),2017,2021,manikyasalvi21@gmail.com,9.13675E+11,19-07-2003,"H.No. 08, Iyer Zila, Raebareli-373986",Rajkot,89.9,85.7,Yes,TCS,2258154,Got job in campus placement
1160,Dhanuk Dhar,Computer Science Engineering (CSE),2018,2022,dhanukdhar18@gmail.com,9.15093E+11,06-08-2001,"42, Sankar Circle, Khammam 357563",Mira-Bhayandar,82.1,93.6,Yes,Wipro,2229198,Got job in campus placement
1161,Priyansh Kuruvilla,Computer Science Engineering (CSE),2019,2023,priyanshkuruvilla33@gmail.com,6542418878,16-12-1999,"45/928, Karpe Circle, Nandyal 256739",Morena,86.1,93.2,Yes,Infosys,2245899,Got job in campus placement
1162,Mannat Sagar,Computer Science Engineering (CSE),2016,2020,mannatsagar83@gmail.com,1589096088,11-04-2003,"H.No. 123, Raman Ganj, Phagwara 507487",Anantapuram,86.9,99.2,No,,,No special remarks
1163,Adira Chana,Computer Science Engineering (CSE),2017,2021,adirachana6@gmail.com,7228711642,30-11-2001,"17/618, Sarraf Street, Nagpur-016656",Bharatpur,80.5,81.3,Yes,Infosys,2378772,Got job in campus placement
1164,Abram Korpal,Computer Science Engineering (CSE),2019,2023,abramkorpal10@gmail.com,9.14384E+11,15-11-1999,"H.No. 499, Subramanian Nagar, Bokaro-655703",Siwan,80.7,90.5,No,,,No special remarks
1165,Manjari Kanda,Computer Science Engineering (CSE),2016,2020,manjarikanda47@gmail.com,1936198560,07-04-2002,"H.No. 131, Bhandari Marg, Chandrapur 270313",Avadi,89,80.6,Yes,Wipro,2213630,Got job in campus placement
1166,Lakshit Apte,Computer Science Engineering (CSE),2018,2022,lakshitapte42@gmail.com,2454913730,24-11-1998,"99, Kala, Mau-272084",Satara,83.5,97.8,No,,,No special remarks
1167,Ritvik Kade,Computer Science Engineering (CSE),2019,2023,ritvikkade12@gmail.com,9.19192E+11,30-11-1997,"072, Manne Chowk, Akola-537257",Bhiwani,94.1,95.1,Yes,TCS,2261317,Got job in campus placement
1168,Zara Barad,Computer Science Engineering (CSE),2018,2022,zarabarad39@gmail.com,3669829610,14-04-2001,"43/73, Dayal Ganj, Bhagalpur 956690",Pimpri-Chinchwad,94,91.1,Yes,TCS,2364573,Got job in campus placement
1169,Tushar Subramanian,Computer Science Engineering (CSE),2018,2022,tusharsubramanian68@gmail.com,5748555762,04-09-1999,"H.No. 043, Gaba Circle, Bathinda 581490",Pali,93.3,81.4,No,,,No special remarks
1170,Samarth Shenoy,Computer Science Engineering (CSE),2019,2023,samarthshenoy28@gmail.com,9041233727,12-07-2000,"45, Behl Ganj, Bokaro 782106",Loni,91.6,80.2,No,,,No special remarks
1171,Sumer Khare,Computer Science Engineering (CSE),2019,2023,sumerkhare84@gmail.com,5697884385,05-04-1999,"09/95, Bhatnagar Chowk, Warangal 732122",Pondicherry,88.9,83.6,Yes,Infosys,2245965,Got job in campus placement
1172,Yuvraj  Srinivas,Computer Science Engineering (CSE),2017,2021,yuvrajsrinivas5@gmail.com,9.15005E+11,28-08-1998,"61/53, Chakrabarti Road, Morbi 673504",Korba,85.3,81.5,Yes,TCS,2367415,Got job in campus placement
1173,Kismat Bhatti,Computer Science Engineering (CSE),2016,2020,kismatbhatti44@gmail.com,9748495552,12-09-1998,"95/371, Suresh Chowk, Faridabad 547119",Bhavnagar,93.3,99.3,No,,,No special remarks
1174,Hunar Vohra,Computer Science Engineering (CSE),2019,2023,hunarvohra58@gmail.com,4023284475,28-07-2000,"672, Rastogi Street, Tadipatri-291967",Jaunpur,89.5,88.2,No,,,No special remarks
1175,Kabir Konda,Computer Science Engineering (CSE),2018,2022,kabirkonda72@gmail.com,2816123788,26-10-2001,"H.No. 53, Acharya Street, Chapra 773702",Phagwara,88.4,85.5,No,,,No special remarks
1176,Jiya Toor,Computer Science Engineering (CSE),2019,2023,jiyatoor48@gmail.com,9.1864E+11,30-08-2003,"642, Chawla Ganj, Pondicherry-045383",Bally,79.3,96.7,No,,,No special remarks
1177,Tiya Borah,Computer Science Engineering (CSE),2017,2021,tiyaborah90@gmail.com,9123326158,15-01-1999,"11/37, Kannan Path, Miryalaguda-006659",Anantapuram,81.4,96.2,No,,,No special remarks
1178,Kiara Batra,Computer Science Engineering (CSE),2016,2020,kiarabatra17@gmail.com,5286814432,30-01-1999,"H.No. 68, Kala Circle, Jaunpur-195902",Tadepalligudem,81.4,82.8,No,,,No special remarks
1179,Yashvi Iyengar,Computer Science Engineering (CSE),2019,2023,yashviiyengar79@gmail.com,5354496119,18-04-2002,"01/872, Kannan Zila, Berhampur-376198",Chittoor,75,94.5,No,,,No special remarks
1180,Uthkarsh Sood,Computer Science Engineering (CSE),2016,2020,uthkarshsood11@gmail.com,1526246508,22-06-2000,"25, Manne Zila, Coimbatore 303120",Bharatpur,91,86,Yes,TCS,2261465,Got job in campus placement
1181,Taran Ahuja,Computer Science Engineering (CSE),2018,2022,taranahuja97@gmail.com,9.11127E+11,02-01-2003,"903, Srivastava, Kishanganj-842915",Mumbai,86,83.4,No,,,No special remarks
1182,Shlok Kothari,Computer Science Engineering (CSE),2016,2020,shlokkothari23@gmail.com,6228402565,27-08-1998,"467, Shanker Road, Muzaffarnagar 132225",Aizawl,84.7,98.4,No,,,No special remarks
1183,Tushar Bir,Computer Science Engineering (CSE),2018,2022,tusharbir78@gmail.com,7118885614,04-06-1998,"57/41, Bava, Visakhapatnam 855509",Rajahmundry,90.8,88.6,No,,,No special remarks
1184,Jayan Kala,Computer Science Engineering (CSE),2018,2022,jayankala91@gmail.com,7348022103,01-04-1999,"H.No. 79, Hora Marg, Dhule-945573",Guntur,75.5,95.3,Yes,Zoho Corporation,2352733,Got job in campus placement
1185,Mahika Iyengar,Computer Science Engineering (CSE),2017,2021,mahikaiyengar62@gmail.com,1366569878,30-04-2001,"54/011, Sethi Nagar, Bhopal 555566",Chapra,82.7,86.9,No,,,No special remarks
1186,Advika Das,Computer Science Engineering (CSE),2018,2022,advikadas61@gmail.com,4692262862,06-08-2001,"256, Agate Road, Sangli-Miraj & Kupwad 014467",Buxar,83.7,97.2,No,,,No special remarks
1187,Heer Mahajan,Computer Science Engineering (CSE),2017,2021,heermahajan51@gmail.com,7964287794,04-11-1998,"H.No. 710, Srinivasan Road, Mango 683335",Bardhaman,77.3,96.1,Yes,TCS,2238873,Got job in campus placement
1188,Kanav Ahluwalia,Computer Science Engineering (CSE),2018,2022,kanavahluwalia69@gmail.com,4852131958,10-04-1999,"427, Devan Road, Bettiah 474788",Kanpur,92.6,83.2,No,,,No special remarks
1189,Shaan Venkataraman,Computer Science Engineering (CSE),2017,2021,shaanvenkataraman18@gmail.com,769443703,03-11-1998,"00/730, Vasa Nagar, Mango 241534",New Delhi,84.6,94.4,Yes,TCS,2308972,Got job in campus placement
1190,Kartik Das,Computer Science Engineering (CSE),2017,2021,kartikdas16@gmail.com,6644002903,17-03-1999,"50/77, Borah Path, Kozhikode 289081",Sangli-Miraj & Kupwad,83.3,83.9,No,,,No special remarks
1191,Ojas Yohannan,Computer Science Engineering (CSE),2019,2023,ojasyohannan89@gmail.com,786922818,11-01-1999,"928, Iyengar Circle, Katni 496518",Khammam,80.8,83,Yes,Zoho Corporation,2408773,Got job in campus placement
1192,Anya Kibe,Computer Science Engineering (CSE),2016,2020,anyakibe38@gmail.com,17461052,30-08-1999,"H.No. 59, Srinivasan Zila, Guna-962924",Arrah,83.8,84.9,Yes,TCS,2336558,Got job in campus placement
1193,Riaan Som,Computer Science Engineering (CSE),2019,2023,riaansom59@gmail.com,2522961327,24-08-1998,"H.No. 897, Konda Path, Mathura-028586",Naihati,91.3,88.5,Yes,Wipro,2249518,Got job in campus placement
1194,Faiyaz Kunda,Computer Science Engineering (CSE),2016,2020,faiyazkunda95@gmail.com,8755737904,23-10-1999,"H.No. 815, Gola, South Dumdum-293041",Tezpur,77,98.5,No,,,No special remarks
1195,Dharmajan Deshpande,Computer Science Engineering (CSE),2016,2020,dharmajandeshpande45@gmail.com,9.15709E+11,16-04-2002,"890, Chana Circle, Bettiah-808797",Rajpur Sonarpur,84,94.9,Yes,Wipro,2229068,Got job in campus placement
1196,Mehul Kapadia,Computer Science Engineering (CSE),2016,2020,mehulkapadia3@gmail.com,9.15611E+11,24-11-2001,"32/65, Kurian Circle, Indore 321217",Srikakulam,79.5,95,No,,,No special remarks
1197,Indranil Handa,Computer Science Engineering (CSE),2018,2022,indranilhanda24@gmail.com,577164476,01-02-2001,"91/920, Mani Street, Kurnool-555653",Madurai,93.3,92,Yes,Zoho Corporation,2378565,Got job in campus placement
1198,Nitara Warrior,Computer Science Engineering (CSE),2017,2021,nitarawarrior81@gmail.com,9.13235E+11,16-01-2003,"493, Savant Ganj, Karnal-711998",Unnao,92.1,94.7,Yes,Zoho Corporation,2221192,Got job in campus placement
1199,Arnav Wable,Computer Science Engineering (CSE),2017,2021,arnavwable3@gmail.com,7246925503,05-10-2000,"H.No. 952, Sampath Road, Nizamabad 192350",Bhubaneswar,84.1,88.3,No,,,No special remarks
1200,Suhana Subramaniam,Computer Science Engineering (CSE),2019,2023,suhanasubramaniam86@gmail.com,1505302578,08-09-1998,"H.No. 490, Kade, Thoothukudi 152352",Visakhapatnam,86.4,99.8,Yes,Wipro,2233148,Got job in campus placement
1201,Adira Kade,Computer Science Engineering (CSE),2018,2022,adirakade8@gmail.com,9.17035E+11,16-01-2001,"67, Sidhu Circle, Lucknow-367581",Jammu,78.8,87.9,Yes,TCS,2305748,Got job in campus placement
1202,Yashvi Kale,Computer Science Engineering (CSE),2017,2021,yashvikale38@gmail.com,9.14847E+11,05-08-1998,"10/139, Kari Ganj, Rajpur Sonarpur-151261",Narasaraopet,83.2,94.7,Yes,Wipro,2283391,Got job in campus placement
1203,Ehsaan Borde,Computer Science Engineering (CSE),2017,2021,ehsaanborde91@gmail.com,7830983023,14-09-2002,"H.No. 06, Sachar Road, Dehri-429135",Bathinda,79.7,80.9,Yes,Zoho Corporation,2277269,Got job in campus placement
1204,Vihaan Dass,Computer Science Engineering (CSE),2017,2021,vihaandass12@gmail.com,982537031,23-08-2001,"H.No. 927, Babu Ganj, Bhimavaram-854623",Berhampore,81.3,99.3,Yes,Infosys,2355153,Got job in campus placement
1205,Hansh Kulkarni,Computer Science Engineering (CSE),2017,2021,hanshkulkarni44@gmail.com,9.1433E+11,26-05-2000,"97/42, Balasubramanian Street, Howrah-215801",Jehanabad,80.7,96.4,No,,,No special remarks
1206,Jayesh Kale,Computer Science Engineering (CSE),2016,2020,jayeshkale84@gmail.com,9477096784,24-01-1999,"375, Kuruvilla Chowk, Bongaigaon 615701",Raiganj,87.8,90.3,Yes,TCS,2325244,Got job in campus placement
1207,Riaan Sule,Computer Science Engineering (CSE),2017,2021,riaansule69@gmail.com,9.18246E+11,19-04-1998,"62/98, Shankar Chowk, Chinsurah 338121",Vellore,81.4,88.8,No,,,No special remarks
1208,Azad Bhargava,Computer Science Engineering (CSE),2018,2022,azadbhargava32@gmail.com,1467944305,12-05-2003,"23/84, Buch Street, Aurangabad 618312",Ambattur,83.1,95.7,No,,,No special remarks
1209,Diya Behl,Computer Science Engineering (CSE),2018,2022,diyabehl67@gmail.com,3738900580,25-03-2001,"34/56, Samra Street, Chandigarh-274951",Hospet,76,94.1,Yes,TCS,2352256,Got job in campus placement
1210,Ivana Chadha,Computer Science Engineering (CSE),2016,2020,ivanachadha58@gmail.com,9.1218E+11,31-03-1998,"177, Randhawa Ganj, Burhanpur 473545",Udaipur,94.3,96.1,Yes,Wipro,2242051,Got job in campus placement
1211,Navya Grewal,Computer Science Engineering (CSE),2019,2023,navyagrewal12@gmail.com,2255771219,29-03-2003,"12, Sharma, Bahraich 753991",Ratlam,83.6,96.7,Yes,Zoho Corporation,2246561,Got job in campus placement
1212,Miraya Das,Computer Science Engineering (CSE),2018,2022,mirayadas1@gmail.com,3235688300,23-07-2000,"97, Atwal, Agra-420876",Suryapet,86.3,92.1,Yes,Infosys,2289468,Got job in campus placement
1213,Sana Chad,Computer Science Engineering (CSE),2019,2023,sanachad5@gmail.com,2248097025,14-08-2003,"H.No. 12, Kata Ganj, Tadepalligudem-773207",Bhavnagar,87.7,98.6,Yes,Infosys,2308148,Got job in campus placement
1214,Samaira Garde,Computer Science Engineering (CSE),2017,2021,samairagarde46@gmail.com,9.1554E+11,31-12-1999,"416, Balakrishnan Path, Phagwara-769054",Mumbai,92.7,88.4,Yes,Wipro,2223681,Got job in campus placement
1215,Prisha Bobal,Computer Science Engineering (CSE),2019,2023,prishabobal46@gmail.com,958711824,01-03-2002,"041, Thaman Street, Bhatpara 908293",Thrissur,82.4,99.3,Yes,Zoho Corporation,2385811,Got job in campus placement
1216,Oorja Rajagopal,Computer Science Engineering (CSE),2017,2021,oorjarajagopal78@gmail.com,3932528652,04-02-2000,"532, Jayaraman Zila, Panvel 048249",Amravati,80.3,89.6,Yes,TCS,2329444,Got job in campus placement
1217,Veer Sagar,Computer Science Engineering (CSE),2016,2020,veersagar48@gmail.com,1021470947,14-12-1999,"22/81, Krishnamurthy Street, Bilaspur 577977",Ambattur,91.1,82.6,No,,,No special remarks
1218,Purab Kuruvilla,Computer Science Engineering (CSE),2017,2021,purabkuruvilla70@gmail.com,129963298,18-03-1998,"H.No. 58, Basak Ganj, Belgaum-863705",Akola,89.1,96.5,Yes,Infosys,2321904,Got job in campus placement
1219,Saksham Toor,Computer Science Engineering (CSE),2019,2023,sakshamtoor97@gmail.com,9950902342,08-12-1997,"04, Sastry Zila, Amravati 733031",Kollam,76.9,89.7,No,,,No special remarks
1220,Samarth Toor,Computer Science Engineering (CSE),2017,2021,samarthtoor40@gmail.com,9.14646E+11,20-12-1998,"22/12, Sura Ganj, Bilaspur 917312",Jamnagar,83.8,84.5,No,,,No special remarks
1221,Taran Warrior,Computer Science Engineering (CSE),2018,2022,taranwarrior82@gmail.com,9.11559E+11,30-12-2001,"H.No. 66, Singhal Marg, Patna 084834",Raipur,86.6,84.7,No,,,No special remarks
